name,id,price,type,date
Bánh trứng Custas ,DA010,6000,VIETQR,2024-08-10 09:11:05.618000
Revive Trắng,N00040,15000,VNPAY,2024-08-10 08:21:43.442000
Sting dâu lon,N000034,15000,VIETQR,2024-08-10 00:02:04.891000
Sting dâu lon,N000034,15000,MOMO,2024-08-09 23:53:27.347000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-09 21:25:11.532000
Bánh Chocopie Đậm ,B0071,6000,VIETQR,2024-08-09 17:49:55.439000
Trà xanh 0 độ,N00036,15000,MOMO,2024-08-09 17:30:15.200000
Milo 180ml sữa hộp,N018,11000,VIETQR,2024-08-09 17:14:54.585000
Bánh cốm Custas,B037,6000,VIETQR,2024-08-09 17:14:54.585000
Aquarius không calo,N032,15000,VIETQR,2024-08-09 16:05:29.420000
Trà sữa TeaBreak,N109,15000,CASH_AT_MACHINE,2024-08-09 15:06:00.333000
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2024-08-09 15:05:20.045000
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2024-08-09 13:54:17.655000
Sting dâu lon,N000034,15000,VIETQR,2024-08-09 13:52:12.186000
Snack Cà Chua,B027,8000,VIETQR,2024-08-09 12:18:54.112000
Trà sữa TeaBreak,N109,15000,VIETQR,2024-08-09 12:18:54.112000
Trà sữa TeaBreak,N109,15000,CASH_AT_MACHINE,2024-08-09 12:17:44.478000
Trà sữa TeaBreak,N109,15000,VIETQR,2024-08-09 12:10:21.722000
Trà sữa TeaBreak,N109,15000,VNPAY,2024-08-09 12:07:35.747000
Snack đậu xanh nước dừa,B0034,8000,VNPAY,2024-08-09 12:07:35.747000
Snack Cà Chua,B027,8000,VIETQR,2024-08-09 11:39:27.621000
Aquarius không calo,N032,15000,VIETQR,2024-08-09 10:54:33.921000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,VIETQR,2024-08-09 10:15:26.000000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-09 09:59:04.599000
TH trà xanh,N00033,15000,VNPAY,2024-08-09 09:58:17.239000
Cozy trà đào sả,N0011,15000,VIETQR,2024-08-09 09:41:13.826000
Cozy trà đào sả,N0011,15000,VIETQR,2024-08-09 08:45:39.001000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2024-08-09 08:45:00.128000
Bánh Donut Doowee,B0070,6000,CASH_AT_MACHINE,2024-08-08 22:40:53.890000
Sting dâu lon,N000034,15000,CASH_AT_MACHINE,2024-08-08 22:40:35.950000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-08 21:04:02.270000
Cozy trà đào sả,N0011,15000,MOMO,2024-08-08 16:36:36.038000
Aquarius không calo,N032,15000,MOMO,2024-08-08 16:20:52.747000
Wakeup 247,N00043,15000,VNPAY,2024-08-08 15:31:51.528000
Aquarius không calo,N032,15000,VIETQR,2024-08-08 14:51:42.082000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2024-08-08 13:59:38.481000
Trà xanh 0 độ,N00036,15000,VIETQR,2024-08-08 13:34:27.086000
Bánh chocopie,DA008,6000,CASH_AT_MACHINE,2024-08-08 12:27:00.031000
Aquarius không calo,N032,15000,CASH_AT_MACHINE,2024-08-08 12:26:02.159000
Boncha Mật ong,N105,15000,VIETQR,2024-08-08 10:48:12.241000
Trà xanh 0 độ,N00036,15000,VIETQR,2024-08-08 10:35:25.183000
Bánh Donut Doowee,B0070,6000,VIETQR,2024-08-08 10:12:36.815000
Bánh Donut Doowee,B0070,6000,VIETQR,2024-08-08 10:12:36.815000
TH trà xanh,N00033,15000,VIETQR,2024-08-08 09:04:23.656000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-08 08:14:02.712000
Bánh trứng Custas ,DA010,6000,CASH_AT_MACHINE,2024-08-08 06:06:07.428000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,VIETQR,2024-08-08 06:01:12.322000
Goodmood vị sữa chua,N108,15000,VIETQR,2024-08-07 22:42:26.332000
Aquarius không calo,N032,15000,VIETQR,2024-08-07 20:11:13.864000
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2024-08-07 18:20:45.951000
Snack Cà Chua,B027,8000,VIETQR,2024-08-07 17:55:49.761000
Đậu phộng da cá Poca,B056,8000,VIETQR,2024-08-07 17:55:20.903000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-08-07 17:54:47.661000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-08-07 17:54:47.661000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-08-07 17:24:55.192000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-08-07 17:24:55.192000
Revive chanh muối ,N0034,15000,VIETQR,2024-08-07 17:00:24.175000
Aquarius không calo,N032,15000,VIETQR,2024-08-07 16:45:16.033000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-08-07 16:45:16.033000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-08-07 16:45:16.033000
Snack đậu xanh nước dừa,B0034,8000,VIETQR,2024-08-07 16:08:27.354000
Snack bí đỏ ,B043,8000,VIETQR,2024-08-07 16:08:27.354000
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2024-08-07 15:52:23.719000
TH trà xanh,N00033,15000,VIETQR,2024-08-07 14:40:24.251000
Wakeup 247,N00043,15000,VIETQR,2024-08-07 14:20:33.022000
Wakeup 247,N00043,15000,CASH_AT_MACHINE,2024-08-07 13:10:10.862000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-08-07 12:29:52.330000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-07 12:23:36.604000
Snack bí đỏ ,B043,8000,VIETQR,2024-08-07 12:23:36.604000
Snack bí đỏ ,B043,8000,VIETQR,2024-08-07 12:09:43.237000
Trà Latter sữa 400ml,V006,15000,VIETQR,2024-08-07 12:09:43.237000
Cozy trà đào sả,N0011,15000,VIETQR,2024-08-07 12:09:43.237000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-07 10:38:50.852000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-07 10:38:50.852000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-07 10:38:50.852000
Wakeup 247,N00043,15000,VIETQR,2024-08-07 09:14:34.672000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-07 09:01:11.356000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-08-07 09:01:11.356000
Bánh cốm Custas,B037,6000,MOMO,2024-08-07 04:53:17.639000
Bánh cốm Custas,B037,6000,MOMO,2024-08-07 04:53:17.639000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,MOMO,2024-08-07 02:28:23.549000
TH trà xanh,N00033,15000,CASH_AT_MACHINE,2024-08-06 20:01:19.059000
Bò húc lon 250ml,N011,17000,VIETQR,2024-08-06 17:42:57.813000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-08-06 17:03:47.946000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2024-08-06 15:46:52.469000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2024-08-06 15:45:33.126000
Cozy trà đào sả,N0011,15000,VIETQR,2024-08-06 15:07:08.946000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-06 14:40:25.686000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-06 14:40:25.686000
Bò húc lon 250ml,N011,17000,CASH_AT_MACHINE,2024-08-06 13:43:39.361000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,CASH_AT_MACHINE,2024-08-06 10:12:00.482000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,CASH_AT_MACHINE,2024-08-06 10:11:26.500000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,CASH_AT_MACHINE,2024-08-06 10:10:53.356000
Snack bí đỏ ,B043,8000,MOMO,2024-08-06 09:46:57.440000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2024-08-06 09:32:53.468000
Nước suối Aquafina 500ml,N002,10000,VIETQR,2024-08-06 08:44:22.610000
Nước suối Aquafina 500ml,N002,10000,VIETQR,2024-08-06 08:44:22.610000
Bò húc lon 250ml,N011,17000,VIETQR,2024-08-06 05:37:53.276000
Sữa đậu nành vị đậu đỏ,SD0016,10000,MOMO,2024-08-06 05:37:00.189000
Nước gạo rang TH,N00035,15000,VIETQR,2024-08-06 00:43:23.075000
Bò húc lon 250ml,N011,17000,MOMO,2024-08-05 19:04:20.459000
Trà đen vị chanh Lipton 455ml,N00050,15000,VNPAY,2024-08-05 17:41:48.231000
Trà xanh 0 độ,N00036,15000,VIETQR,2024-08-05 17:25:21.009000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-08-05 16:57:15.450000
Snack bí đỏ ,B043,8000,VIETQR,2024-08-05 16:57:15.450000
Đậu phộng da cá Poca,B056,8000,VIETQR,2024-08-05 16:52:33.864000
Bánh Donut Doowee,B0070,6000,VIETQR,2024-08-05 16:52:33.864000
Trà Latter sữa 400ml,V006,15000,VIETQR,2024-08-05 15:11:59.136000
Wakeup 247,N00043,15000,VIETQR,2024-08-05 13:09:38.986000
Nước suối Aquafina 500ml,N002,10000,VIETQR,2024-08-05 13:09:03.480000
Kẹo cao su Doublemint ,B047,7000,VIETQR,2024-08-05 13:00:33.107000
Kẹo cao su Extra vị dâu,B041,8000,VIETQR,2024-08-05 13:00:33.107000
Goodmood vị sữa chua,N108,15000,VIETQR,2024-08-05 08:37:09.914000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VNPAY,2024-08-05 00:10:17.791000
Revive Trắng,N00040,15000,VNPAY,2024-08-05 00:10:17.791000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2024-08-04 21:51:56.298000
Sting dâu lon,N000034,15000,MOMO,2024-08-04 17:10:08.275000
Revive Trắng,N00040,15000,VIETQR,2024-08-04 14:58:34.400000
Sữa đậu nành vị đậu đỏ,SD0016,10000,CASH_AT_MACHINE,2024-08-04 14:53:40.593000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,CASH_AT_MACHINE,2024-08-04 14:52:31.057000
Cozy trà đào sả,N0011,15000,VNPAY,2024-08-04 14:09:33.502000
Aquarius không calo,N032,15000,VIETQR,2024-08-04 13:11:03.015000
Kẹo cao su Doublemint ,B047,7000,CASH_AT_MACHINE,2024-08-04 09:37:41.683000
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2024-08-04 08:27:32.486000
Bánh trứng sữa mềm Belgi,B0060,6000,VIETQR,2024-08-04 08:27:32.486000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2024-08-04 08:05:41.088000
Nước gạo rang TH,N00035,15000,VIETQR,2024-08-03 22:15:12.981000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-03 22:15:12.981000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-03 22:15:12.981000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-03 22:15:12.981000
Snack Cà Chua,B027,8000,VIETQR,2024-08-03 15:18:29.754000
Snack Cà Chua,B027,8000,VIETQR,2024-08-03 15:16:41.979000
Cozy trà đào sả,N0011,15000,CASH_AT_MACHINE,2024-08-03 12:18:09.328000
Snack nhân vị sữa dừa Pillows,B0046,8000,CASH_AT_MACHINE,2024-08-03 12:17:50.265000
Bánh trứng Custas ,DA010,6000,CASH_AT_MACHINE,2024-08-03 12:17:27.609000
Đậu phộng da cá Poca,B056,8000,CASH_AT_MACHINE,2024-08-03 12:17:04.817000
Trà sữa TeaBreak,N109,15000,CASH_AT_MACHINE,2024-08-03 12:16:26.256000
Cozy trà đào sả,N0011,15000,VIETQR,2024-08-03 12:06:18.254000
Bánh cốm Custas,B037,6000,VNPAY,2024-08-03 11:31:30.451000
Bánh trứng Custas ,DA010,6000,VNPAY,2024-08-03 11:31:30.451000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-03 11:31:30.451000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-08-03 11:31:30.451000
Wakeup 247,N00043,15000,VIETQR,2024-08-03 09:25:01.758000
Snack Cà Chua,B027,8000,VIETQR,2024-08-03 01:10:25.212000
Đậu phộng da cá Poca,B056,8000,VIETQR,2024-08-03 01:10:25.212000
Đậu phộng da cá Poca,B056,8000,VIETQR,2024-08-03 01:10:25.212000
Snack nhân vị sữa dừa Pillows,B0046,8000,VIETQR,2024-08-03 01:10:25.212000
Cà phê sữa đá Highlands Coffee 235ml,N022,17000,CASH_AT_MACHINE,2024-08-02 19:55:41.217000
Trà xanh 0 độ,N00036,15000,CASH_AT_MACHINE,2024-08-02 19:54:57.208000
Milo 180ml sữa hộp,N018,11000,CASH_AT_MACHINE,2024-08-02 19:52:45.339000
Milo 180ml sữa hộp,N018,11000,VNPAY,2024-08-02 18:29:42.752000
Snack nhân vị sữa dừa Pillows,B0046,8000,VNPAY,2024-08-02 18:26:55.700000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VNPAY,2024-08-02 18:26:55.700000
Snack phồng tôm indo,B046,8000,CASH_AT_MACHINE,2024-08-02 17:06:12.483000
Snack tôm cay đặc biệt ,B0078,8000,CASH_AT_MACHINE,2024-08-02 17:05:50.063000
Cozy trà đào sả,N0011,15000,VIETQR,2024-08-02 14:25:28.390000
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2024-08-02 14:03:54.850000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-02 14:01:05.250000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-08-02 14:01:05.250000
Goodmood vị sữa chua,N108,15000,VNPAY,2024-08-02 14:01:05.250000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-08-02 14:01:05.250000
Revive chanh muối ,N0034,15000,VIETQR,2024-08-02 13:42:17.768000
Milo 180ml sữa hộp,N018,11000,VIETQR,2024-08-02 13:42:17.768000
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2024-08-02 11:53:40.064000
Trà Latter sữa 400ml,V006,15000,VIETQR,2024-08-02 11:53:40.064000
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2024-08-02 11:40:21.383000
TH trà xanh,N00033,15000,CARD,2024-08-02 09:25:06.286000
Bò húc lon 250ml,N011,17000,CARD,2024-08-02 09:25:06.286000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,CASH_AT_MACHINE,2024-08-02 03:33:27.859000
Bò húc lon 250ml,N011,17000,VIETQR,2024-08-01 17:45:08.841000
Trà xanh 0 độ,N00036,15000,CARD,2024-08-01 17:28:38.022000
Snack phồng tôm indo,B046,8000,CASH_AT_MACHINE,2024-08-01 16:51:09.220000
Snack nhân vị sữa dừa Pillows,B0046,8000,CARD,2024-08-01 16:45:56.476000
Snack Cà Chua,B027,8000,VNPAY,2024-08-01 16:29:55.844000
Snack nhân vị sữa dừa Pillows,B0046,8000,MOMO,2024-08-01 14:59:42.144000
Snack tôm cay đặc biệt ,B0078,8000,VNPAY,2024-08-01 14:13:27.956000
Snack tôm cay đặc biệt ,B0078,8000,VNPAY,2024-08-01 14:13:27.956000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-08-01 14:13:27.956000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-08-01 14:13:27.956000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-08-01 14:06:07.354000
Trà xanh 0 độ,N00036,15000,CASH_AT_MACHINE,2024-08-01 13:58:07.633000
Bò húc lon 250ml,N011,17000,VIETQR,2024-08-01 13:57:08.651000
TH trà xanh,N00033,15000,VIETQR,2024-08-01 13:05:50.008000
TH trà xanh,N00033,15000,VIETQR,2024-08-01 13:05:50.008000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VNPAY,2024-08-01 11:20:36.914000
Milo 180ml sữa hộp,N018,11000,VNPAY,2024-08-01 11:20:36.914000
Revive Trắng,N00040,15000,VNPAY,2024-08-01 11:20:36.914000
Bò húc lon 250ml,N011,17000,VIETQR,2024-08-01 09:22:32.273000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,7000,MOMO,2024-08-01 01:50:51.343000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-08-01 00:28:11.649000
Snack phồng tôm indo,B046,8000,VIETQR,2024-08-01 00:28:11.649000
Snack Cà Chua,B027,8000,VIETQR,2024-08-01 00:28:11.649000
Boncha Mật ong,N105,15000,CARD,2024-07-31 17:11:02.903000
Snack phồng tôm indo,B046,8000,CASH_AT_MACHINE,2024-07-31 16:39:38.625000
Boncha Mật ong,N105,15000,CARD,2024-07-31 15:44:16.350000
Boncha Mật ong,N105,15000,CARD,2024-07-31 15:44:16.350000
Trà xanh 0 độ,N00036,15000,VNPAY,2024-07-31 15:18:25.181000
Snack tôm cay đặc biệt ,B0078,8000,VNPAY,2024-07-31 15:18:25.181000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-07-31 15:18:25.181000
Revive chanh muối ,N0034,15000,VIETQR,2024-07-31 13:44:15.141000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-07-31 13:36:46.454000
Fami Vinasoy 200ml,N020,7000,MOMO,2024-07-31 02:15:42.964000
Nước tăng lực Sting vàng lon 320ml,N010,15000,CASH_AT_MACHINE,2024-07-30 21:02:31.337000
Kẹo cao su Doublemint ,B047,7000,CASH_AT_MACHINE,2024-07-30 21:02:31.337000
Boncha Mật ong,N105,15000,CASH_AT_MACHINE,2024-07-30 21:00:25.361000
Bò húc lon 250ml,N011,17000,VIETQR,2024-07-30 14:28:31.756000
Cozy tắc mật ong ,B018,15000,VIETQR,2024-07-30 12:05:06.633000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-07-30 11:50:06.989000
Snack phồng tôm indo,B046,8000,VNPAY,2024-07-30 11:50:06.989000
Bò húc lon 250ml,N011,17000,VIETQR,2024-07-30 11:17:59.890000
Sữa đậu nành vị đậu đỏ,SD0016,10000,CASH_AT_MACHINE,2024-07-30 10:38:04.140000
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2024-07-30 10:35:28.461000
Goodmood vị sữa chua,N108,15000,CASH_AT_MACHINE,2024-07-30 10:34:27.933000
Goodmood vị sữa chua,N108,15000,CASH_AT_MACHINE,2024-07-30 10:32:58.568000
Bò húc lon 250ml,N011,17000,CASH_AT_MACHINE,2024-07-30 08:45:19.323000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-07-30 07:22:52.304000
Snack phồng tôm indo,B046,8000,VIETQR,2024-07-29 16:39:37.703000
Snack Hành Oishi,B0056,8000,VIETQR,2024-07-29 16:39:37.703000
Snack Hành Oishi,B0056,8000,VIETQR,2024-07-29 16:39:37.703000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-07-29 16:32:24.324000
Snack tôm cay đặc biệt ,B0078,8000,VIETQR,2024-07-29 16:32:24.324000
Snack tôm cay đặc biệt ,B0078,8000,VNPAY,2024-07-29 16:21:01.974000
Snack tôm cay đặc biệt ,B0078,8000,VNPAY,2024-07-29 16:19:14.152000
Snack Hành Oishi,B0056,8000,VIETQR,2024-07-29 15:23:11.304000
Snack tôm cay đặc biệt ,B0078,8000,VNPAY,2024-07-29 15:18:58.984000
Snack phồng tôm indo,B046,8000,VNPAY,2024-07-29 15:18:58.984000
Aquarius không calo,N032,15000,VNPAY,2024-07-29 14:40:21.914000
Bò húc lon 250ml,N011,17000,CASH_AT_MACHINE,2024-07-29 14:11:20.539000
Goodmood vị sữa chua,N108,15000,MOMO,2024-07-29 09:29:16.342000
Bánh trứng Custas ,DA010,6000,VIETQR,2024-07-29 09:04:47.719000
Bánh trứng Custas ,DA010,6000,VIETQR,2024-07-29 09:04:47.719000
Fami Vinasoy 200ml,N020,7000,VNPAY,2024-07-29 09:03:27.469000
Trà sữa TeaBreak,N109,15000,VNPAY,2024-07-29 09:01:35.034000
Goodmood vị sữa chua,N108,15000,VNPAY,2024-07-29 09:01:35.034000
TH trà xanh,N00033,15000,VNPAY,2024-07-29 09:01:35.034000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-07-29 09:01:35.034000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-07-29 07:46:24.728000
Bánh cốm Custas,B037,6000,VIETQR,2024-07-29 07:46:24.728000
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2024-07-29 01:03:23.175000
Milo 180ml sữa hộp,N018,11000,MOMO,2024-07-28 23:58:02.838000
Snack phồng tôm indo,B046,8000,MOMO,2024-07-28 23:58:02.838000
Bánh Donut Doowee,B0070,6000,MOMO,2024-07-28 23:58:02.838000
Snack tôm cay đặc biệt ,B0078,8000,MOMO,2024-07-28 23:58:02.838000
Milo 180ml sữa hộp,N018,11000,MOMO,2024-07-28 23:58:02.838000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-07-28 17:39:48.274000
Cozy trà đào sả,N0011,15000,VIETQR,2024-07-28 16:47:03.122000
Trà bí đao,N0067,12000,VIETQR,2024-07-28 16:46:08.833000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2024-07-28 13:09:18.402000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2024-07-27 20:13:25.636000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2024-07-27 20:13:02.698000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2024-07-27 20:00:27.338000
Snack phồng tôm indo,B046,8000,VIETQR,2024-07-27 16:56:50.954000
Snack phồng tôm indo,B046,8000,VIETQR,2024-07-27 16:56:50.954000
Snack phồng tôm indo,B046,8000,VIETQR,2024-07-27 16:56:50.954000
Goodmood vị sữa chua,N108,15000,VIETQR,2024-07-27 16:13:53.239000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-07-27 15:20:43.252000
Kẹo cao su Doublemint ,B047,7000,CASH_AT_MACHINE,2024-07-27 15:04:22.542000
Bò húc lon 250ml,N011,17000,CASH_AT_MACHINE,2024-07-27 13:40:14.759000
Cozy trà đào sả,N0011,15000,VIETQR,2024-07-27 13:21:58.129000
Milo 180ml sữa hộp,N018,11000,VIETQR,2024-07-27 12:51:57.550000
Milo 180ml sữa hộp,N018,11000,CASH_AT_MACHINE,2024-07-27 11:55:15.120000
Bò húc lon 250ml,N011,17000,VIETQR,2024-07-27 10:47:33.719000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-07-27 10:28:58.577000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2024-07-27 10:28:58.577000
Goodmood vị sữa chua,N108,15000,VNPAY,2024-07-27 10:28:58.577000
Snack phồng tôm indo,B046,8000,CASH_AT_MACHINE,2024-07-27 10:21:06.358000
Snack tôm cay đặc biệt ,B0078,8000,CASH_AT_MACHINE,2024-07-27 10:21:06.358000
Aquarius không calo,N032,15000,CASH_AT_MACHINE,2024-07-27 10:18:51.725000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2024-07-27 10:18:51.725000
Sữa đậu nành vị đậu đỏ,SD0016,10000,CASH_AT_MACHINE,2024-07-27 10:16:51.760000
Kẹo cao su Extra vị dâu,B041,8000,CASH_AT_MACHINE,2024-07-27 10:16:51.760000
Boncha Mật ong,N105,15000,CASH_AT_MACHINE,2024-07-27 10:15:32.905000
Kẹo cao su Doublemint ,B047,7000,CASH_AT_MACHINE,2024-07-27 10:02:12.916000
Bánh trứng Custas ,DA010,6000,CASH_AT_MACHINE,2024-07-27 09:56:18.002000
Bánh trứng Custas ,DA010,6000,CASH_AT_MACHINE,2024-07-27 09:55:34.498000
Bánh Donut Doowee,B0070,6000,CASH_AT_MACHINE,2024-07-27 09:54:39.998000
Bánh trứng Custas ,DA010,6000,CASH_AT_MACHINE,2024-07-27 09:54:39.998000
Bánh trứng Custas ,DA010,6000,VIETQR,2024-07-27 09:00:27.260000
Bánh trứng Custas ,DA010,6000,VIETQR,2024-07-27 09:00:27.260000
Fami Vinasoy 200ml,N020,7000,VNPAY,2024-07-27 08:59:28.715000
Sữa đậu nành vị đậu đỏ,SD0016,10000,VIETQR,2024-07-27 07:15:17.490000
Cozy trà đào sả,N0011,15000,CASH_AT_MACHINE,2024-07-26 17:19:56.290000
Snack phồng tôm indo,B046,8000,VIETQR,2024-07-26 17:11:05.820000
Milo 180ml sữa hộp,N018,11000,VIETQR,2024-07-26 17:11:05.820000
Aquarius không calo,N032,15000,VIETQR,2024-07-26 15:03:44.086000
Trà bí đao,N0067,12000,CASH_AT_MACHINE,2024-07-26 14:59:40.250000
Trà bí đao,N0067,12000,CASH_AT_MACHINE,2024-07-26 14:48:54.125000
Revive chanh muối ,N0034,15000,VIETQR,2024-07-26 14:35:33.548000
Cozy tắc mật ong ,B018,15000,VIETQR,2024-07-26 13:55:49.557000
Trà bí đao,N0067,12000,CASH_AT_MACHINE,2024-07-26 13:48:53.451000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2024-07-26 13:47:09.237000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-07-26 13:40:14.709000
Nước lọc lavie 500ml,N001,10000,VNPAY,2024-07-26 13:40:14.709000
TH trà xanh,N00033,15000,VNPAY,2024-07-26 13:40:14.709000
Milo 180ml sữa hộp,N018,11000,VIETQR,2024-07-26 13:34:37.325000
Boncha Mật ong,N105,15000,VIETQR,2024-07-26 13:26:23.004000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-07-26 12:47:08.808000
Nước suối Aquafina 500ml,N002,10000,VIETQR,2024-07-26 12:46:12.984000
Wakeup 247,N00043,15000,VIETQR,2024-07-26 10:54:54.583000
Nước lọc lavie 500ml,N001,10000,VIETQR,2024-07-26 09:28:24.715000
Bò húc lon 250ml,N011,17000,CASH_AT_MACHINE,2024-07-26 08:17:49.794000
Snack bí đỏ ,B043,8000,CASH_AT_MACHINE,2024-07-26 07:44:51.806000
Snack phồng tôm indo,B046,8000,CASH_AT_MACHINE,2024-07-26 07:44:21.000000
Cozy tắc mật ong ,B018,15000,VIETQR,2024-07-26 07:07:54.018000
Aquarius không calo,N032,15000,VIETQR,2024-07-26 07:05:45.903000
Snack phồng tôm indo,B046,8000,MOMO,2024-07-26 00:21:20.196000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,MOMO,2024-07-26 00:21:20.196000
Milo 180ml sữa hộp,N018,11000,MOMO,2024-07-26 00:21:20.196000
